DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,ARR_DELAY_GROUP,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
5,1/2/2015,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1920,55,335,1,12,645,1215,330,1,12,3784,38,0,0,0,292
5,1/9/2015,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1930,1926,-4,0,-1,654,645,-9,0,-1,3784,,,,,
5,1/16/2015,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1930,1639,1269,1,12,654,323,1229,1,12,3784,1209,0,0,0,20
5,1/23/2015,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1930,1923,-7,0,-1,654,703,9,0,0,3784,,,,,
5,1/30/2015,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1930,1936,6,0,0,654,654,0,0,0,3784,,,,,
5,1/2/2015,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1735,1722,-13,0,-1,2130,2117,-13,0,-1,2486,,,,,
5,1/9/2015,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1734,1739,5,0,0,2130,2152,22,1,1,2486,0,0,22,0,0
5,1/16/2015,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1734,1750,16,1,1,2130,2148,18,1,1,2486,16,0,2,0,0
5,1/23/2015,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1734,1731,-3,0,-1,2130,2051,-39,0,-2,2486,,,,,
5,1/30/2015,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1734,1736,2,0,0,2130,2146,16,1,1,2486,0,0,16,0,0
5,1/2/2015,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1340,1337,-3,0,-1,2110,2059,-11,0,-1,2556,,,,,
5,1/9/2015,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1338,1333,-5,0,-1,2103,2038,-25,0,-2,2556,,,,,
5,1/16/2015,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1338,1323,-15,0,-1,2103,2019,-44,0,-2,2556,,,,,
5,1/23/2015,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1338,1327,-11,0,-1,2103,2052,-11,0,-1,2556,,,,,
5,1/30/2015,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1338,1333,-5,0,-1,2103,2044,-19,0,-2,2556,,,,,
5,1/30/2015,AA,298,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2204,2200,-4,0,-1,520,517,-3,0,-1,2556,,,,,
5,1/2/2015,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,932,17,1,1,1325,1354,29,1,1,2615,17,0,12,0,0
5,1/9/2015,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,911,-4,0,-1,1335,1331,-4,0,-1,2615,,,,,
5,1/16/2015,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,910,-5,0,-1,1335,1335,0,0,0,2615,,,,,
5,1/23/2015,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,910,-5,0,-1,1335,1258,-37,0,-2,2615,,,,,
5,1/30/2015,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,913,-2,0,-1,1335,1330,-5,0,-1,2615,,,,,
5,1/2/2015,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1455,1518,23,1,1,2225,2235,10,0,0,2615,,,,,
5,1/9/2015,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1505,1514,9,0,0,2233,2217,-16,0,-2,2615,,,,,
5,1/16/2015,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1505,1535,30,1,2,2233,2223,-10,0,-1,2615,,,,,
5,1/23/2015,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1505,1459,-6,0,-1,2233,2231,-2,0,-1,2615,,,,,
5,1/30/2015,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1505,1455,-10,0,-1,2233,2152,-41,0,-2,2615,,,,,
5,1/2/2015,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1845,2208,203,1,12,2250,206,196,1,12,2556,70,0,0,0,126
5,1/9/2015,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1850,1856,6,0,0,2258,2300,2,0,0,2556,,,,,
5,1/16/2015,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1850,2004,74,1,4,2258,7,69,1,4,2556,66,0,0,0,3
5,1/23/2015,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1850,1850,0,0,0,2258,2243,-15,0,-1,2556,,,,,
5,1/30/2015,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1850,1846,-4,0,-1,2258,2246,-12,0,-1,2556,,,,,
5,1/2/2015,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,825,814,-11,0,-1,1555,1520,-35,0,-2,2556,,,,,
5,1/9/2015,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,828,819,-9,0,-1,1555,1536,-19,0,-2,2556,,,,,
5,1/16/2015,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,828,816,-12,0,-1,1555,1546,-9,0,-1,2556,,,,,
5,1/23/2015,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,828,818,-10,0,-1,1555,1537,-18,0,-2,2556,,,,,
5,1/30/2015,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,828,820,-8,0,-1,1555,1537,-18,0,-2,2556,,,,,
5,1/2/2015,AA,271,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1105,1105,0,0,0,1457,1511,14,0,0,2486,,,,,
5,1/2/2015,AA,283,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1030,1031,1,0,0,1435,1459,24,1,1,2556,0,0,24,0,0
5,1/2/2015,AA,284,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1605,1610,5,0,0,2335,2327,-8,0,-1,2556,,,,,
5,1/2/2015,AA,285,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1725,1803,38,1,2,2130,2223,53,1,3,2615,0,0,15,0,38
5,1/9/2015,AA,285,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1725,1728,3,0,0,2144,2153,9,0,0,2615,,,,,
5,1/16/2015,AA,285,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1725,1738,13,0,0,2144,2158,14,0,0,2615,,,,,
5,1/23/2015,AA,285,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1725,1718,-7,0,-1,2144,2107,-37,0,-2,2615,,,,,
5,1/30/2015,AA,285,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1725,1739,14,0,0,2144,2158,14,0,0,2615,,,,,
5,1/2/2015,AA,286,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2300,2331,31,1,2,625,629,4,0,0,2615,,,,,
5,1/9/2015,AA,286,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2314,2322,8,0,0,634,621,-13,0,-1,2615,,,,,
5,1/16/2015,AA,286,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2314,2313,-1,0,-1,634,609,-25,0,-2,2615,,,,,
5,1/23/2015,AA,286,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2314,2311,-3,0,-1,634,635,1,0,0,2615,,,,,
5,1/30/2015,AA,286,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2314,2310,-4,0,-1,634,631,-3,0,-1,2615,,,,,
5,1/2/2015,AA,297,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1625,1623,-2,0,-1,2025,1035,,,,2556,,,,,
5,1/9/2015,AA,297,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1625,1622,-3,0,-1,2034,2032,-2,0,-1,2556,,,,,
5,1/16/2015,AA,297,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1625,1645,20,1,1,2034,2034,0,0,0,2556,,,,,
5,1/23/2015,AA,297,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1625,1623,-2,0,-1,2034,2029,-5,0,-1,2556,,,,,
5,1/30/2015,AA,297,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1625,1625,0,0,0,2034,2045,11,0,0,2556,,,,,
5,1/2/2015,AA,298,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2155,2340,105,1,7,515,720,125,1,8,2556,0,105,20,0,0
5,1/9/2015,AA,298,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2204,2155,-9,0,-1,520,456,-24,0,-2,2556,,,,,
5,1/16/2015,AA,298,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2204,129,205,1,12,520,825,185,1,12,2556,0,0,0,0,185
5,1/23/2015,AA,298,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2204,2150,-14,0,-1,520,503,-17,0,-2,2556,,,,,
5,1/2/2015,AA,212,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1627,1626,-1,0,-1,2335,2346,11,0,0,2486,,,,,
5,1/2/2015,AA,246,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2235,2231,-4,0,-1,545,532,-13,0,-1,2504,,,,,
5,1/9/2015,AA,246,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2236,2249,13,0,0,540,529,-11,0,-1,2504,,,,,
5,1/16/2015,AA,246,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2236,2305,29,1,1,540,558,18,1,1,2504,6,0,0,0,12
5,1/23/2015,AA,246,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2236,2222,-14,0,-1,540,520,-20,0,-2,2504,,,,,
5,1/30/2015,AA,246,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2236,2225,-11,0,-1,540,527,-13,0,-1,2504,,,,,
5,1/2/2015,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1715,1716,1,0,0,2105,2057,-8,0,-1,2504,,,,,
5,1/9/2015,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1710,1710,0,0,0,2106,2128,22,1,1,2504,0,0,22,0,0
5,1/16/2015,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1710,1710,0,0,0,2106,2125,19,1,1,2504,0,0,19,0,0
5,1/23/2015,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1710,1705,-5,0,-1,2106,2042,-24,0,-2,2504,,,,,
5,1/30/2015,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1710,1701,-9,0,-1,2106,2042,-24,0,-2,2504,,,,,
5,1/2/2015,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,859,-1,0,-1,1255,1301,6,0,0,2486,,,,,
5,1/9/2015,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,854,-6,0,-1,1256,1251,-5,0,-1,2486,,,,,
5,1/16/2015,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,856,-4,0,-1,1256,1307,11,0,0,2486,,,,,
5,1/23/2015,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,857,-3,0,-1,1256,1225,-31,0,-2,2486,,,,,
5,1/30/2015,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,852,-8,0,-1,1256,1243,-13,0,-1,2486,,,,,
5,1/2/2015,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1450,1455,5,0,0,2210,2206,-4,0,-1,2486,,,,,
5,1/9/2015,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1426,1416,-10,0,-1,2132,2113,-19,0,-2,2486,,,,,
5,1/16/2015,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1426,1418,-8,0,-1,2132,2116,-16,0,-2,2486,,,,,
5,1/23/2015,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1426,1406,-20,0,-2,2132,2110,-22,0,-2,2486,,,,,
5,1/30/2015,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1426,1450,24,1,1,2132,2133,1,0,0,2486,,,,,
5,1/9/2015,AS,816,12982,1298202,32982,"Lihue, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,2355,2355,0,0,0,740,750,10,0,0,2701,,,,,
5,1/9/2015,AS,817,13796,1379603,32457,"Oakland, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,950,948,-2,0,-1,1324,1324,0,0,0,2378,,,,,
5,1/9/2015,AS,818,13830,1383002,33830,"Kahului, HI",Hawaii,14893,1489302,33192,"Sacramento, CA",California,1200,1210,10,0,0,1907,1855,-12,0,-1,2404,,,,,
5,1/9/2015,AS,822,13830,1383002,33830,"Kahului, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,2305,2300,-5,0,-1,635,620,-15,0,-1,2562,,,,,
5,1/9/2015,AS,826,12758,1275803,32758,"Kona, HI",Hawaii,13796,1379603,32457,"Oakland, CA",California,1540,1539,-1,0,-1,2255,2227,-28,0,-2,2378,,,,,
5,1/9/2015,AS,830,12173,1217302,32134,"Honolulu, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1505,1501,-4,0,-1,2226,2150,-36,0,-2,2417,,,,,
5,1/9/2015,AS,831,14747,1474703,30559,"Seattle, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1745,1742,-3,0,-1,2205,2137,-28,0,-2,2640,,,,,
5,1/9/2015,AS,833,14057,1405702,34057,"Portland, OR",Oregon,12173,1217302,32134,"Honolulu, HI",Hawaii,700,704,4,0,0,1110,1056,-14,0,-1,2603,,,,,
5,1/9/2015,AS,834,12173,1217302,32134,"Honolulu, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1220,1217,-3,0,-1,1959,1942,-17,0,-2,2603,,,,,
5,1/9/2015,AS,837,14831,1483103,32457,"San Jose, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,910,905,-5,0,-1,1248,1238,-10,0,-1,2417,,,,,
5,1/9/2015,AS,840,13830,1383002,33830,"Kahului, HI",Hawaii,13796,1379603,32457,"Oakland, CA",California,1640,1632,-8,0,-1,2345,2316,-29,0,-2,2349,,,,,
5,1/9/2015,AS,843,14747,1474703,30559,"Seattle, WA",Washington,12758,1275803,32758,"Kona, HI",Hawaii,1020,1027,7,0,0,1440,1428,-12,0,-1,2688,,,,,
5,1/9/2015,AS,844,12982,1298202,32982,"Lihue, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1540,1541,1,0,0,2255,2236,-19,0,-2,2466,,,,,
5,1/9/2015,AS,845,10666,1066602,30666,"Bellingham, WA",Washington,12173,1217302,32134,"Honolulu, HI",Hawaii,1740,1731,-9,0,-1,2212,2138,-34,0,-2,2715,,,,,
5,1/9/2015,AS,847,14679,1467903,33570,"San Diego, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,700,652,-8,0,-1,1057,1119,22,1,1,2541,0,0,22,0,0
5,1/9/2015,AS,850,12982,1298202,32982,"Lihue, HI",Hawaii,14679,1467903,33570,"San Diego, CA",California,1150,1148,-2,0,-1,1920,1859,-21,0,-2,2676,,,,,
5,1/9/2015,AS,851,14747,1474703,30559,"Seattle, WA",Washington,12173,1217302,32134,"Honolulu, HI",Hawaii,950,951,1,0,0,1405,1400,-5,0,-1,2677,,,,,
5,1/9/2015,AS,854,12982,1298202,32982,"Lihue, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1415,1410,-5,0,-1,2205,2141,-24,0,-2,2701,,,,,
5,1/9/2015,AS,855,14057,1405702,34057,"Portland, OR",Oregon,12758,1275803,32758,"Kona, HI",Hawaii,720,715,-5,0,-1,1133,1109,-24,0,-2,2607,,,,,
5,1/9/2015,AS,858,13830,1383002,33830,"Kahului, HI",Hawaii,14679,1467903,33570,"San Diego, CA",California,1625,1623,-2,0,-1,2345,2321,-24,0,-2,2541,,,,,
5,1/9/2015,AS,860,12173,1217302,32134,"Honolulu, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,825,825,0,0,0,1619,1611,-8,0,-1,2677,,,,,
5,1/9/2015,AS,861,14747,1474703,30559,"Seattle, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,905,912,7,0,0,1320,1317,-3,0,-1,2640,,,,,
5,1/9/2015,AS,862,13830,1383002,33830,"Kahului, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1210,1201,-9,0,-1,1943,1914,-29,0,-2,2562,,,,,
5,1/9/2015,AS,863,14057,1405702,34057,"Portland, OR",Oregon,13830,1383002,33830,"Kahului, HI",Hawaii,1715,1706,-9,0,-1,2128,2103,-25,0,-2,2562,,,,,
5,1/9/2015,AS,864,12758,1275803,32758,"Kona, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1425,1417,-8,0,-1,2220,2202,-18,0,-2,2688,,,,,
5,1/9/2015,AS,865,13796,1379603,32457,"Oakland, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,720,706,-14,0,-1,1049,1034,-15,0,-1,2349,,,,,
5,1/9/2015,AS,866,12758,1275803,32758,"Kona, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,2305,2300,-5,0,-1,705,647,-18,0,-2,2688,,,,,
5,1/9/2015,AS,869,13830,1383002,33830,"Kahului, HI",Hawaii,10299,1029904,30299,"Anchorage, AK",Alaska,1420,1409,-11,0,-1,2128,2101,-27,0,-2,2797,,,,,
5,1/9/2015,AS,872,10299,1029904,30299,"Anchorage, AK",Alaska,12758,1275803,32758,"Kona, HI",Hawaii,1200,1208,8,0,0,1740,1652,-48,0,-2,2874,,,,,
5,1/9/2015,AS,874,13830,1383002,33830,"Kahului, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1325,1326,1,0,0,2115,2048,-27,0,-2,2640,,,,,
5,1/9/2015,AS,875,14747,1474703,30559,"Seattle, WA",Washington,12758,1275803,32758,"Kona, HI",Hawaii,1725,1721,-4,0,-1,2145,2124,-21,0,-2,2688,,,,,
5,1/9/2015,AS,879,14747,1474703,30559,"Seattle, WA",Washington,12982,1298202,32982,"Lihue, HI",Hawaii,835,835,0,0,0,1305,1304,-1,0,-1,2701,,,,,
5,1/9/2015,AS,880,12173,1217302,32134,"Honolulu, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1350,1347,-3,0,-1,2142,2137,-5,0,-1,2677,,,,,
5,1/9/2015,AS,881,14831,1483103,32457,"San Jose, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,700,650,-10,0,-1,1042,1033,-9,0,-1,2466,,,,,
5,1/9/2015,AS,882,13830,1383002,33830,"Kahului, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,2235,2230,-5,0,-1,620,602,-18,0,-2,2640,,,,,
5,1/9/2015,AS,885,14831,1483103,32457,"San Jose, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,855,850,-5,0,-1,1225,1224,-1,0,-1,2355,,,,,
5,1/9/2015,AS,892,12173,1217302,32134,"Honolulu, HI",Hawaii,14679,1467903,33570,"San Diego, CA",California,1620,1701,41,1,2,2358,6,8,0,0,2614,,,,,
5,1/9/2015,AS,893,14747,1474703,30559,"Seattle, WA",Washington,12173,1217302,32134,"Honolulu, HI",Hawaii,1920,1919,-1,0,-1,2352,2319,-33,0,-2,2677,,,,,
5,1/9/2015,AS,895,14679,1467903,33570,"San Diego, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1105,1105,0,0,0,1519,1603,44,1,2,2614,0,0,44,0,0
5,1/9/2015,AS,898,12173,1217302,32134,"Honolulu, HI",Hawaii,10666,1066602,30666,"Bellingham, WA",Washington,2340,2341,1,0,0,743,726,-17,0,-2,2715,,,,,
5,1/9/2015,AS,801,14057,1405702,34057,"Portland, OR",Oregon,12982,1298202,32982,"Lihue, HI",Hawaii,1025,1017,-8,0,-1,1436,1420,-16,0,-2,2631,,,,,
5,1/9/2015,AS,802,12758,1275803,32758,"Kona, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1250,1243,-7,0,-1,2035,2001,-34,0,-2,2607,,,,,
5,1/9/2015,AS,805,14893,1489302,33192,"Sacramento, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1010,1003,-7,0,-1,1350,1340,-10,0,-1,2404,,,,,
5,1/9/2015,AS,809,14057,1405702,34057,"Portland, OR",Oregon,13830,1383002,33830,"Kahului, HI",Hawaii,1120,1118,-2,0,-1,1532,1511,-21,0,-2,2562,,,,,
5,1/9/2015,AS,812,13830,1383002,33830,"Kahului, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1450,1447,-3,0,-1,2159,2122,-37,0,-2,2355,,,,,
5,1/9/2015,AS,813,10666,1066602,30666,"Bellingham, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1100,1102,2,0,0,1525,1507,-18,0,-2,2681,,,,,
5,1/9/2015,AS,815,14747,1474703,30559,"Seattle, WA",Washington,12982,1298202,32982,"Lihue, HI",Hawaii,1830,1826,-4,0,-1,2255,2233,-22,0,-2,2701,,,,,
5,1/16/2015,AS,885,14831,1483103,32457,"San Jose, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,845,837,-8,0,-1,1220,1228,8,0,0,2355,,,,,
5,1/16/2015,AS,892,12173,1217302,32134,"Honolulu, HI",Hawaii,14679,1467903,33570,"San Diego, CA",California,1630,1654,24,1,1,2359,10,11,0,0,2614,,,,,
5,1/16/2015,AS,893,14747,1474703,30559,"Seattle, WA",Washington,12173,1217302,32134,"Honolulu, HI",Hawaii,1930,1932,2,0,0,2359,30,31,1,2,2677,0,0,31,0,0
5,1/16/2015,AS,895,14679,1467903,33570,"San Diego, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1120,1148,28,1,1,1530,1602,32,1,2,2614,28,0,4,0,0
5,1/16/2015,AS,898,12173,1217302,32134,"Honolulu, HI",Hawaii,10666,1066602,30666,"Bellingham, WA",Washington,2355,2345,-10,0,-1,745,700,-45,0,-2,2715,,,,,
5,1/2/2015,AS,801,14057,1405702,34057,"Portland, OR",Oregon,12982,1298202,32982,"Lihue, HI",Hawaii,1025,1019,-6,0,-1,1436,1436,0,0,0,2631,,,,,
5,1/2/2015,AS,802,12758,1275803,32758,"Kona, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1250,1242,-8,0,-1,2035,2006,-29,0,-2,2607,,,,,
5,1/2/2015,AS,805,14893,1489302,33192,"Sacramento, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1010,1001,-9,0,-1,1350,1346,-4,0,-1,2404,,,,,
5,1/2/2015,AS,809,14057,1405702,34057,"Portland, OR",Oregon,13830,1383002,33830,"Kahului, HI",Hawaii,1120,1158,38,1,2,1532,1615,43,1,2,2562,38,0,5,0,0
5,1/2/2015,AS,812,13830,1383002,33830,"Kahului, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1450,1459,9,0,0,2159,2140,-19,0,-2,2355,,,,,
5,1/2/2015,AS,813,10666,1066602,30666,"Bellingham, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1100,1100,0,0,0,1525,1521,-4,0,-1,2681,,,,,
5,1/2/2015,AS,815,14747,1474703,30559,"Seattle, WA",Washington,12982,1298202,32982,"Lihue, HI",Hawaii,1830,1932,62,1,4,2255,10,75,1,5,2701,0,0,13,0,62
5,1/2/2015,AS,816,12982,1298202,32982,"Lihue, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,2355,59,64,1,4,740,825,45,1,3,2701,0,0,0,0,45
5,1/2/2015,AS,817,13796,1379603,32457,"Oakland, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,950,940,-10,0,-1,1324,1326,2,0,0,2378,,,,,
5,1/2/2015,AS,818,13830,1383002,33830,"Kahului, HI",Hawaii,14893,1489302,33192,"Sacramento, CA",California,1200,1230,30,1,2,1907,1919,12,0,0,2404,,,,,
