DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,ARR_DELAY_GROUP,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
4,12/18/2014,HA,25,14057,1405702,34057,"Portland, OR",Oregon,12173,1217302,32134,"Honolulu, HI",Hawaii,1015,1015,0,0,0,1415,1411,-4,0,-1,2603,,,,,
4,12/25/2014,HA,25,14057,1405702,34057,"Portland, OR",Oregon,12173,1217302,32134,"Honolulu, HI",Hawaii,1015,1009,-6,0,-1,1415,1429,14,0,0,2603,,,,,
4,12/4/2014,HA,26,12173,1217302,32134,"Honolulu, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1500,1507,7,0,0,2230,2229,-1,0,-1,2603,,,,,
4,12/11/2014,HA,26,12173,1217302,32134,"Honolulu, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1500,1521,21,1,1,2230,2252,22,1,1,2603,1,0,0,0,21
4,12/18/2014,HA,26,12173,1217302,32134,"Honolulu, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1500,1505,5,0,0,2230,2241,11,0,0,2603,,,,,
4,12/25/2014,HA,26,12173,1217302,32134,"Honolulu, HI",Hawaii,14057,1405702,34057,"Portland, OR",Oregon,1500,1456,-4,0,-1,2230,2214,-16,0,-2,2603,,,,,
4,12/4/2014,HA,29,14747,1474703,30559,"Seattle, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1000,954,-6,0,-1,1405,1348,-17,0,-2,2640,,,,,
4,12/11/2014,HA,29,14747,1474703,30559,"Seattle, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1000,958,-2,0,-1,1405,1416,11,0,0,2640,,,,,
4,12/18/2014,HA,29,14747,1474703,30559,"Seattle, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1000,954,-6,0,-1,1405,1401,-4,0,-1,2640,,,,,
4,12/25/2014,HA,29,14747,1474703,30559,"Seattle, WA",Washington,13830,1383002,33830,"Kahului, HI",Hawaii,1000,953,-7,0,-1,1405,1356,-9,0,-1,2640,,,,,
4,12/4/2014,HA,30,13830,1383002,33830,"Kahului, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1550,1547,-3,0,-1,2320,2316,-4,0,-1,2640,,,,,
4,12/11/2014,HA,30,13830,1383002,33830,"Kahului, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1550,1552,2,0,0,2320,2322,2,0,0,2640,,,,,
4,12/18/2014,HA,30,13830,1383002,33830,"Kahului, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1550,1552,2,0,0,2320,2323,3,0,0,2640,,,,,
4,12/25/2014,HA,30,13830,1383002,33830,"Kahului, HI",Hawaii,14747,1474703,30559,"Seattle, WA",Washington,1550,1545,-5,0,-1,2320,2302,-18,0,-2,2640,,,,,
4,12/4/2014,HA,33,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1105,1109,4,0,0,1445,1507,22,1,1,2486,22,0,0,0,0
4,12/11/2014,HA,33,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1105,1103,-2,0,-1,1445,1506,21,1,1,2486,21,0,0,0,0
4,12/18/2014,HA,33,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1105,1114,9,0,0,1445,1504,19,1,1,2486,19,0,0,0,0
4,12/25/2014,HA,33,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1105,1105,0,0,0,1445,1506,21,1,1,2486,21,0,0,0,0
4,12/4/2014,HA,34,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1625,1641,16,1,1,2345,2319,-26,0,-2,2486,,,,,
4,12/11/2014,HA,34,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1625,1632,7,0,0,2345,2323,-22,0,-2,2486,,,,,
4,12/18/2014,HA,34,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1625,1635,10,0,0,2345,2340,-5,0,-1,2486,,,,,
4,12/25/2014,HA,34,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1625,1621,-4,0,-1,2345,2319,-26,0,-2,2486,,,,,
4,12/4/2014,HA,35,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,800,754,-6,0,-1,1140,1209,29,1,1,2917,29,0,0,0,0
4,12/11/2014,HA,35,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,800,757,-3,0,-1,1140,1204,24,1,1,2917,24,0,0,0,0
4,12/18/2014,HA,35,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,800,754,-6,0,-1,1140,1151,11,0,0,2917,,,,,
4,12/25/2014,HA,35,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,800,755,-5,0,-1,1140,1211,31,1,2,2917,31,0,0,0,0
4,12/4/2014,HA,36,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1305,1301,-4,0,-1,2200,2135,-25,0,-2,2917,,,,,
4,12/11/2014,HA,36,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1305,1301,-4,0,-1,2200,2204,4,0,0,2917,,,,,
4,12/18/2014,HA,36,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1305,1313,8,0,0,2200,2201,1,0,0,2917,,,,,
4,12/25/2014,HA,36,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1305,1303,-2,0,-1,2200,2147,-13,0,-1,2917,,,,,
4,12/18/2014,HA,41,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,950,948,-2,0,-1,1315,1346,31,1,2,2338,31,0,0,0,0
4,12/25/2014,HA,41,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,950,947,-3,0,-1,1315,1321,6,0,0,2338,,,,,
4,12/4/2014,HA,42,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1455,1453,-2,0,-1,2155,2137,-18,0,-2,2338,,,,,
4,12/11/2014,HA,42,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1455,1438,-17,0,-2,2155,2153,-2,0,-1,2338,,,,,
4,12/18/2014,HA,42,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1455,1448,-7,0,-1,2155,2130,-25,0,-2,2338,,,,,
4,12/25/2014,HA,42,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1455,1455,0,0,0,2155,2145,-10,0,-1,2338,,,,,
4,12/4/2014,HA,43,14831,1483103,32457,"San Jose, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,950,952,2,0,0,1320,1347,27,1,1,2417,27,0,0,0,0
4,12/11/2014,HA,43,14831,1483103,32457,"San Jose, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,950,955,5,0,0,1320,1341,21,1,1,2417,21,0,0,0,0
4,12/18/2014,HA,43,14831,1483103,32457,"San Jose, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,950,945,-5,0,-1,1320,1324,4,0,0,2417,,,,,
4,12/25/2014,HA,43,14831,1483103,32457,"San Jose, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,950,949,-1,0,-1,1320,1345,25,1,1,2417,25,0,0,0,0
4,12/4/2014,HA,44,12173,1217302,32134,"Honolulu, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1515,1509,-6,0,-1,2220,2217,-3,0,-1,2417,,,,,
4,12/11/2014,HA,44,12173,1217302,32134,"Honolulu, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1515,1515,0,0,0,2220,2230,10,0,0,2417,,,,,
4,12/18/2014,HA,44,12173,1217302,32134,"Honolulu, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1515,1516,1,0,0,2220,2228,8,0,0,2417,,,,,
4,12/25/2014,HA,44,12173,1217302,32134,"Honolulu, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1515,1521,6,0,0,2220,2206,-14,0,-1,2417,,,,,
4,12/4/2014,HA,45,14831,1483103,32457,"San Jose, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,750,744,-6,0,-1,1110,1129,19,1,1,2355,19,0,0,0,0
4,12/11/2014,HA,45,14831,1483103,32457,"San Jose, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,750,738,-12,0,-1,1110,1132,22,1,1,2355,22,0,0,0,0
4,12/18/2014,HA,45,14831,1483103,32457,"San Jose, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,750,743,-7,0,-1,1110,1120,10,0,0,2355,,,,,
4,12/25/2014,HA,45,14831,1483103,32457,"San Jose, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,750,807,17,1,1,1110,1135,25,1,1,2355,25,0,0,0,0
4,12/4/2014,HA,46,13830,1383002,33830,"Kahului, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1320,1338,18,1,1,2015,2019,4,0,0,2355,,,,,
4,12/11/2014,HA,46,13830,1383002,33830,"Kahului, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1320,1320,0,0,0,2015,2009,-6,0,-1,2355,,,,,
4,12/18/2014,HA,46,13830,1383002,33830,"Kahului, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1320,1319,-1,0,-1,2015,1955,-20,0,-2,2355,,,,,
4,12/25/2014,HA,46,13830,1383002,33830,"Kahului, HI",Hawaii,14831,1483103,32457,"San Jose, CA",California,1320,1324,4,0,0,2015,1958,-17,0,-2,2355,,,,,
4,12/4/2014,HA,47,13796,1379603,32457,"Oakland, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,935,1003,28,1,1,1305,1337,32,1,2,2409,32,0,0,0,0
4,12/11/2014,HA,47,13796,1379603,32457,"Oakland, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,935,924,-11,0,-1,1305,1312,7,0,0,2409,,,,,
4,12/18/2014,HA,47,13796,1379603,32457,"Oakland, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,935,931,-4,0,-1,1305,1320,15,1,1,2409,15,0,0,0,0
4,12/25/2014,HA,47,13796,1379603,32457,"Oakland, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,935,925,-10,0,-1,1305,1303,-2,0,-1,2409,,,,,
4,12/4/2014,HA,48,12173,1217302,32134,"Honolulu, HI",Hawaii,13796,1379603,32457,"Oakland, CA",California,1430,1455,25,1,1,2145,2156,11,0,0,2409,,,,,
4,12/11/2014,HA,48,12173,1217302,32134,"Honolulu, HI",Hawaii,13796,1379603,32457,"Oakland, CA",California,1430,1425,-5,0,-1,2145,2147,2,0,0,2409,,,,,
4,12/18/2014,HA,48,12173,1217302,32134,"Honolulu, HI",Hawaii,13796,1379603,32457,"Oakland, CA",California,1430,1442,12,0,0,2145,2200,15,1,1,2409,5,0,0,0,10
4,12/25/2014,HA,48,12173,1217302,32134,"Honolulu, HI",Hawaii,13796,1379603,32457,"Oakland, CA",California,1430,1422,-8,0,-1,2145,2106,-39,0,-2,2409,,,,,
4,12/4/2014,HA,50,12173,1217302,32134,"Honolulu, HI",Hawaii,12478,1247802,31703,"New York, NY",New York,1625,1620,-5,0,-1,655,651,-4,0,-1,4983,,,,,
4,12/11/2014,HA,50,12173,1217302,32134,"Honolulu, HI",Hawaii,12478,1247802,31703,"New York, NY",New York,1625,1636,11,0,0,655,730,35,1,2,4983,35,0,0,0,0
4,12/18/2014,HA,50,12173,1217302,32134,"Honolulu, HI",Hawaii,12478,1247802,31703,"New York, NY",New York,1625,1625,0,0,0,655,658,3,0,0,4983,,,,,
4,12/25/2014,HA,50,12173,1217302,32134,"Honolulu, HI",Hawaii,12478,1247802,31703,"New York, NY",New York,1625,1624,-1,0,-1,655,630,-25,0,-2,4983,,,,,
4,12/4/2014,HA,51,12478,1247802,31703,"New York, NY",New York,12173,1217302,32134,"Honolulu, HI",Hawaii,935,924,-11,0,-1,1540,1545,5,0,0,4983,,,,,
4,12/11/2014,HA,51,12478,1247802,31703,"New York, NY",New York,12173,1217302,32134,"Honolulu, HI",Hawaii,935,933,-2,0,-1,1540,1540,0,0,0,4983,,,,,
4,12/18/2014,HA,51,12478,1247802,31703,"New York, NY",New York,12173,1217302,32134,"Honolulu, HI",Hawaii,935,936,1,0,0,1540,1553,13,0,0,4983,,,,,
4,12/25/2014,HA,51,12478,1247802,31703,"New York, NY",New York,12173,1217302,32134,"Honolulu, HI",Hawaii,935,936,1,0,0,1540,1618,38,1,2,4983,38,0,0,0,0
4,12/18/2014,HA,56,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2200,2151,-9,0,-1,525,453,-32,0,-2,2486,,,,,
4,12/25/2014,HA,56,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2200,2153,-7,0,-1,525,442,-43,0,-2,2486,,,,,
4,12/18/2014,HA,59,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1850,1853,3,0,0,2240,2233,-7,0,-1,2556,,,,,
4,12/18/2014,HA,60,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1000,954,-6,0,-1,1720,1718,-2,0,-1,2556,,,,,
4,12/4/2014,HA,101,12402,1240203,32402,"Hilo, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,618,617,-1,0,-1,707,708,1,0,0,216,,,,,
4,12/11/2014,HA,101,12402,1240203,32402,"Hilo, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,618,613,-5,0,-1,707,701,-6,0,-1,216,,,,,
4,12/18/2014,HA,101,12402,1240203,32402,"Hilo, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,618,615,-3,0,-1,707,704,-3,0,-1,216,,,,,
4,12/25/2014,HA,101,12402,1240203,32402,"Hilo, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,618,,,,,707,,,,,216,,,,,
4,12/4/2014,HA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,12402,1240203,32402,"Hilo, HI",Hawaii,500,454,-6,0,-1,549,546,-3,0,-1,216,,,,,
4,12/11/2014,HA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,12402,1240203,32402,"Hilo, HI",Hawaii,500,452,-8,0,-1,549,541,-8,0,-1,216,,,,,
4,12/18/2014,HA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,12402,1240203,32402,"Hilo, HI",Hawaii,500,458,-2,0,-1,549,549,0,0,0,216,,,,,
4,12/25/2014,HA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,12402,1240203,32402,"Hilo, HI",Hawaii,500,457,-3,0,-1,549,553,4,0,0,216,,,,,
4,12/4/2014,HA,103,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,518,512,-6,0,-1,555,546,-9,0,-1,102,,,,,
4,12/11/2014,HA,103,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,518,512,-6,0,-1,555,549,-6,0,-1,102,,,,,
4,12/18/2014,HA,103,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,518,518,0,0,0,555,550,-5,0,-1,102,,,,,
4,12/25/2014,HA,103,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,518,513,-5,0,-1,555,552,-3,0,-1,102,,,,,
4,12/4/2014,HA,104,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,623,619,-4,0,-1,655,654,-1,0,-1,102,,,,,
4,12/11/2014,HA,104,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,623,617,-6,0,-1,655,650,-5,0,-1,102,,,,,
4,12/18/2014,HA,104,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,623,620,-3,0,-1,655,654,-1,0,-1,102,,,,,
4,12/25/2014,HA,104,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,623,622,-1,0,-1,655,654,-1,0,-1,102,,,,,
4,12/4/2014,HA,107,12758,1275803,32758,"Kona, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,614,611,-3,0,-1,656,650,-6,0,-1,163,,,,,
4,12/11/2014,HA,107,12758,1275803,32758,"Kona, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,614,610,-4,0,-1,656,652,-4,0,-1,163,,,,,
4,12/18/2014,HA,107,12758,1275803,32758,"Kona, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,614,611,-3,0,-1,656,647,-9,0,-1,163,,,,,
4,12/25/2014,HA,107,12758,1275803,32758,"Kona, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,614,608,-6,0,-1,656,650,-6,0,-1,163,,,,,
4,12/4/2014,HA,108,12173,1217302,32134,"Honolulu, HI",Hawaii,12758,1275803,32758,"Kona, HI",Hawaii,502,456,-6,0,-1,544,535,-9,0,-1,163,,,,,
4,12/11/2014,HA,108,12173,1217302,32134,"Honolulu, HI",Hawaii,12758,1275803,32758,"Kona, HI",Hawaii,502,454,-8,0,-1,544,533,-11,0,-1,163,,,,,
4,12/18/2014,HA,108,12173,1217302,32134,"Honolulu, HI",Hawaii,12758,1275803,32758,"Kona, HI",Hawaii,502,456,-6,0,-1,544,532,-12,0,-1,163,,,,,
4,12/25/2014,HA,108,12173,1217302,32134,"Honolulu, HI",Hawaii,12758,1275803,32758,"Kona, HI",Hawaii,502,459,-3,0,-1,544,542,-2,0,-1,163,,,,,
4,12/4/2014,HA,110,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,711,706,-5,0,-1,743,737,-6,0,-1,102,,,,,
4,12/11/2014,HA,110,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,711,704,-7,0,-1,743,735,-8,0,-1,102,,,,,
4,12/18/2014,HA,110,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,711,705,-6,0,-1,743,737,-6,0,-1,102,,,,,
4,12/25/2014,HA,110,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,711,705,-6,0,-1,743,736,-7,0,-1,102,,,,,
4,12/4/2014,HA,111,12402,1240203,32402,"Hilo, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,818,811,-7,0,-1,856,849,-7,0,-1,121,,,,,
4,12/11/2014,HA,111,12402,1240203,32402,"Hilo, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,818,814,-4,0,-1,856,854,-2,0,-1,121,,,,,
4,12/18/2014,HA,111,12402,1240203,32402,"Hilo, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,818,810,-8,0,-1,856,849,-7,0,-1,121,,,,,
4,12/25/2014,HA,111,12402,1240203,32402,"Hilo, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,818,826,8,0,0,856,903,7,0,0,121,,,,,
4,12/4/2014,HA,112,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1909,1907,-2,0,-1,1946,1951,5,0,0,100,,,,,
4,12/11/2014,HA,112,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1909,1908,-1,0,-1,1946,1948,2,0,0,100,,,,,
4,12/18/2014,HA,112,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1909,1931,22,1,1,1946,2021,35,1,2,100,22,0,0,0,13
4,12/25/2014,HA,112,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1909,1901,-8,0,-1,1946,1941,-5,0,-1,100,,,,,
4,12/4/2014,HA,113,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,606,601,-5,0,-1,643,646,3,0,0,102,,,,,
4,12/11/2014,HA,113,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,606,559,-7,0,-1,643,635,-8,0,-1,102,,,,,
4,12/18/2014,HA,113,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,606,600,-6,0,-1,643,639,-4,0,-1,102,,,,,
4,12/25/2014,HA,113,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,606,558,-8,0,-1,643,641,-2,0,-1,102,,,,,
4,12/4/2014,HA,114,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,630,624,-6,0,-1,706,657,-9,0,-1,100,,,,,
4,12/11/2014,HA,114,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,630,621,-9,0,-1,706,703,-3,0,-1,100,,,,,
4,12/18/2014,HA,114,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,630,625,-5,0,-1,706,708,2,0,0,100,,,,,
4,12/25/2014,HA,114,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,630,625,-5,0,-1,706,658,-8,0,-1,100,,,,,
4,12/4/2014,HA,115,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,736,731,-5,0,-1,811,805,-6,0,-1,100,,,,,
4,12/11/2014,HA,115,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,736,733,-3,0,-1,811,808,-3,0,-1,100,,,,,
4,12/18/2014,HA,115,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,736,734,-2,0,-1,811,809,-2,0,-1,100,,,,,
4,12/25/2014,HA,115,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,736,726,-10,0,-1,811,801,-10,0,-1,100,,,,,
4,12/4/2014,HA,116,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,758,750,-8,0,-1,834,825,-9,0,-1,100,,,,,
4,12/11/2014,HA,116,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,758,754,-4,0,-1,834,836,2,0,0,100,,,,,
4,12/18/2014,HA,116,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,758,754,-4,0,-1,834,834,0,0,0,100,,,,,
4,12/25/2014,HA,116,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,758,802,4,0,0,834,840,6,0,0,100,,,,,
4,12/4/2014,HA,117,12758,1275803,32758,"Kona, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,828,828,0,0,0,911,913,2,0,0,163,,,,,
4,12/11/2014,HA,117,12758,1275803,32758,"Kona, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,828,823,-5,0,-1,911,905,-6,0,-1,163,,,,,
4,12/4/2014,HA,323,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,2151,2138,-13,0,-1,2228,2216,-12,0,-1,102,,,,,
4,12/11/2014,HA,323,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,2151,2144,-7,0,-1,2228,2223,-5,0,-1,102,,,,,
4,12/18/2014,HA,323,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,2151,2206,15,1,1,2228,2241,13,0,0,102,,,,,
4,12/25/2014,HA,323,12173,1217302,32134,"Honolulu, HI",Hawaii,12982,1298202,32982,"Lihue, HI",Hawaii,2151,2146,-5,0,-1,2228,2222,-6,0,-1,102,,,,,
4,12/4/2014,HA,324,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,2256,2248,-8,0,-1,2328,2321,-7,0,-1,102,,,,,
4,12/11/2014,HA,324,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,2256,2232,-24,0,-2,2328,2303,-25,0,-2,102,,,,,
4,12/18/2014,HA,324,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,2256,2256,0,0,0,2328,2333,5,0,0,102,,,,,
4,12/25/2014,HA,324,12982,1298202,32982,"Lihue, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,2256,2239,-17,0,-2,2328,2309,-19,0,-2,102,,,,,
4,12/4/2014,HA,325,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,1736,1731,-5,0,-1,1811,1804,-7,0,-1,100,,,,,
4,12/11/2014,HA,325,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,1736,1732,-4,0,-1,1811,1804,-7,0,-1,100,,,,,
4,12/18/2014,HA,325,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,1736,1731,-5,0,-1,1811,1807,-4,0,-1,100,,,,,
4,12/25/2014,HA,325,13830,1383002,33830,"Kahului, HI",Hawaii,12173,1217302,32134,"Honolulu, HI",Hawaii,1736,1734,-2,0,-1,1811,1814,3,0,0,100,,,,,
4,12/4/2014,HA,326,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1600,1557,-3,0,-1,1637,1638,1,0,0,100,,,,,
4,12/11/2014,HA,326,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1600,1559,-1,0,-1,1637,1638,1,0,0,100,,,,,
4,12/18/2014,HA,326,12173,1217302,32134,"Honolulu, HI",Hawaii,13830,1383002,33830,"Kahului, HI",Hawaii,1600,1554,-6,0,-1,1637,1634,-3,0,-1,100,,,,,
